Code,MI,NMI,NCIE,QG,QM,SSIM,Qs_Piella,Qw_Piella,Qe_Piella,Yang,PSNR,EN,AG,SD,ALI,CC,VIF
01,2.766748838232129,0.39501187673336746,0.8057150241676156,0.5111477949773627,0.945242737059342,0.3059107617646141,0.5818729709729991,0.6499355249889175,0.3625472152322736,0.7685245652851838,5.224629874560896,7.057193720979761,0.014623859123055246,0.17887229665228369,0.6248421064389297,0.31489957308022043,0.748368363618956
02,3.642299461947024,0.4917905975525163,0.8134667699535162,0.6572146654222047,0.9604907075899765,0.47136289080509636,0.706394986117026,0.775782211768171,0.31560179011132933,0.9174051143857705,5.71951445446539,7.490019041891104,0.022919812851086258,0.19907845318514522,0.6807178549950074,0.47014485385068056,0.8450802775853247
03,3.2381242213084107,0.45404615162124007,0.8078188331856218,0.5961222739162362,0.9396282117086566,0.4154680666836189,0.7342778917096178,0.7342996393229385,0.21864529594047427,0.8626931221439635,4.586801545604146,7.222037670378539,0.018981299812148387,0.1722151009242144,0.6717675657140751,0.42115761022578974,0.862660925921165
04,2.2515055809600693,0.3328264399018236,0.8045486195193696,0.5977819039070356,0.946294742494705,0.4047874607986251,0.7596744950183253,0.7178586325576698,0.21967500145781468,0.8348642281411088,5.750252398577647,6.731402764945139,0.021491329343365704,0.11730625227994264,0.5555231630412583,0.4414190203364621,0.9365414055819787
05,3.26179205380336,0.4406632907170699,0.8084495552005315,0.7356569665799486,0.9804738406581741,0.43444439849991157,0.750534633418906,0.8633999376495582,0.5855387162812457,0.8575061070576854,7.431364720083047,7.671740719073386,0.025769359392731294,0.25214175324667576,0.34721283513405354,0.44523863472991515,0.9219112174059201
06,1.6633382668736747,0.2436133053326791,0.8032183438513563,0.41789858226855775,0.9742033685110564,0.4147705361415842,0.5467660475640919,0.6088906761193521,0.19741668831741244,0.7624619408389599,8.873178372670173,6.858380467344027,0.021859122068999582,0.12558461765361004,0.37185359716426614,0.43337984900799303,0.6567619757341772
07,3.0340359598286675,0.40189361938023377,0.8086782525036506,0.4503635859105861,0.9225729249561002,0.49942029830208334,0.6114038968988745,0.521386253326368,0.2361242947717291,0.7217327382350889,7.2054912370604045,7.725216937011901,0.020035765643556122,0.2160635389738004,0.593426109762753,0.5666746635870173,0.7735879831205212
08,3.0693541847456878,0.4542331985794113,0.8075387044462239,0.7457159108207452,0.9605306360561747,0.7384889128449432,0.7842854679933527,0.877738948826425,0.5256415730840649,0.8682514181166004,14.136421938754465,7.098941927133608,0.01962756110882013,0.16907097884343272,0.2102282954197304,0.8324606441637079,1.0607371884713055
09,2.2802233983262,0.3195597608620573,0.8058978728562911,0.5418324689836852,0.9644435416090561,0.49625859125060845,0.6108009859971775,0.7826638814966256,0.27625090027967397,0.6992386568930044,7.832987216855055,7.306358404497621,0.01890073615818358,0.1711259139610127,0.5944402580548493,0.5368005755466095,0.7567244487422279
10,2.1866477756315366,0.31152989024908784,0.8049677439359737,0.6010758025410622,0.9615205266741182,0.4246332564655158,0.5794116543756846,0.8143218110568208,0.35699673309192376,0.6865159211294178,7.546191547798736,7.1359006626844295,0.022966087268028474,0.1722314309016011,0.6214570823120915,0.4816499016225949,0.7679149805997303
11,2.6855232617793323,0.38023983463049216,0.8057427626795999,0.45631915787485167,0.9631055301795306,0.42946728038080106,0.45153196634776754,0.5569676271624612,0.23533973953451484,0.6280969608438117,7.624319362188563,7.36791801345848,0.018471021321689433,0.28456333284951785,0.4295881352541018,0.522524256533026,0.7355683107359781
12,2.9942009582823843,0.4471005959412912,0.8062524471240552,0.46588377741553455,0.9685504219942913,0.479832492129815,0.4939650649348469,0.6386717967999972,0.23326579616728266,0.7291209336983686,7.242741560319964,7.25345644465301,0.008546931375165429,0.22477319464024184,0.4195807562623328,0.5069351380560861,0.9127088273838174
13,1.7728599695660723,0.2681093643388912,0.8040261395955575,0.5449760399901522,0.9827422737368873,0.2896992559792418,0.6254505789532723,0.6927173275812595,0.5283279251240596,0.8931358262062157,7.728955502567304,6.833403242406323,0.019908665603686884,0.11155727346384867,0.4143172474987587,0.29679767591990697,0.8939870608383778
14,3.5459932300068626,0.494466043580541,0.8081613887136817,0.5821214719097191,0.9764247168424097,0.773110916069822,0.7209809415148554,0.8195073378678722,0.34530987016566445,0.8592284100675461,10.02764933142372,7.345571300905943,0.01794347872524269,0.17031025470906047,0.34376231872957513,0.8042773178464329,1.1060776604842302
15,3.245772108923756,0.4508469164797444,0.806985013677684,0.5631477500233326,0.9706335511066173,0.536404086785783,0.5638590789111925,0.755827496641973,0.44939513849660095,0.7253759775551772,8.631571797020223,7.477790741627288,0.016218630109560896,0.24384904425314965,0.3195587540117213,0.5658630117026293,1.0276256981690115
16,2.512698770349326,0.3710325475000008,0.8053867473549193,0.5323369915313241,0.9582529475290678,0.33239329908590076,0.600073177010947,0.7974197732864706,0.3646279333851967,0.7685771590212923,7.054928989606587,6.800021464589834,0.017598172409736674,0.1259906982901375,0.5317178383108986,0.39264095161101775,0.7567835714338933
17,3.2735933811759885,0.45050854864059786,0.8072015366038572,0.544259928330755,0.974919993128157,0.5116538668879366,0.5594512457343471,0.6952981710254265,0.37985356745687804,0.7126412788477896,8.517219212463148,7.5211664479874845,0.016135137761412607,0.2596205454157464,0.3323316606929511,0.530191050923408,0.9439480339544302
18,2.3245861247826642,0.3430793645655088,0.804639561908534,0.5550635581639584,0.9710860685483027,0.4280901560790661,0.5914293188933144,0.7754372601294792,0.40735674321521975,0.7390947461082868,7.854516387424798,6.872369949381187,0.016931818816210076,0.17486678621424182,0.4358099936748892,0.46500043796411883,0.77418212642384
19,3.7299334742587025,0.5272958798384104,0.8101431190847516,0.6002250872055102,0.9701518352611637,0.21492397917153772,0.6137771073621668,0.6732141455700614,0.40386193152414357,0.8591720872034428,6.148538355516744,7.220961307239492,0.012483038730021932,0.17597888524912925,0.7238288425047438,0.25900015980515173,0.9319465782719242
20,3.155899674561505,0.44205542369435885,0.8084935882257036,0.5212988889740052,0.9616853046777191,0.34633105150784504,0.5740604087870554,0.6458433071201263,0.22006564036104492,0.7707760120382041,5.986297111080157,7.143376636714572,0.013238816784878628,0.17241893970135502,0.7246974207604188,0.40420654501466224,0.8486751862354507
21,2.0811766582035496,0.2856397494036982,0.8047404588667043,0.5840289015167902,0.9567492620797327,0.5591868279705285,0.6955333143912684,0.6935043291723371,0.2380143175848611,0.8340380047091828,5.145160151591581,7.263023723786754,0.02151597023108665,0.15555060311805996,0.5911097175415304,0.5726102284541386,0.7041974328076036
22,3.3730288838744293,0.46403922478303294,0.8078542921275079,0.6289178938598471,0.9836225193203919,0.2796958622240499,0.6398469125931455,0.7754061932808335,0.49169007768560635,0.8546239076697828,6.782691015378735,7.34110233302474,0.014275039310551857,0.173795891776282,0.67476293485136,0.3379665075420397,1.0551113812059656
23,2.6851515458425723,0.36563606794839765,0.8059447363091022,0.5365256407042862,0.978597935772282,0.26838908440382514,0.5141913598795792,0.6678387330459782,0.4147243741008019,0.7206249765301884,7.636996659711785,7.316695596794801,0.012423068348292075,0.15781578202174995,0.5733890224190034,0.30873510737284765,0.8904582114281403
24,3.1792205401859164,0.43044817308488614,0.8074748154161715,0.5096693427878878,0.9789341108202866,0.3752044986324111,0.55742962890814,0.6723399164296803,0.29883464431240864,0.7478606077165943,6.638754279365514,7.5751852887884805,0.014352847440739105,0.19611564165826326,0.6035839201630473,0.3892131362547224,1.099525734479667
25,2.910509946500362,0.3888122603381322,0.8072062662668826,0.650133671814265,0.9808945972113094,0.3497901815277511,0.6216729192495554,0.8380160059622239,0.5724206479200645,0.7906544307103768,6.975045874129616,7.572823033184903,0.014907625194518352,0.20074940497662777,0.560300147585916,0.3648515915459813,0.9983882822618645
26,3.4586276511000076,0.4814997302100886,0.8086918599105413,0.604530329568861,0.9735297672394956,0.20580221496475443,0.6482892523804772,0.7084600490909129,0.34773089993845807,0.8388274995172077,5.886721267961425,7.229486191931128,0.013806443378573993,0.16925248040977137,0.7243521681073862,0.2567732229840096,0.9087068776892653
27,3.165779455942406,0.43636959771126305,0.8071750445412262,0.5510195962683627,0.983214015270288,0.2953943742699881,0.6174535800551176,0.6808779121571678,0.3620345854995182,0.8344708037731623,6.822979176337363,7.287370059939463,0.01492607831852376,0.16399077085496921,0.654170201700752,0.3296922030136898,1.0181127030019816
28,4.039756939845747,0.5732739737184398,0.811171407518604,0.5904434721566499,0.9810321009446764,0.20712457498709752,0.6346875924063907,0.6456861842371954,0.3289749535615311,0.8034012513373524,7.728616640147627,7.1961818986069055,0.012579986916649454,0.15624467376849688,0.43271375360179926,0.22803474509728194,1.1835387751897635
