Code,MI,NMI,NCIE,QG,QM,SSIM,Qs_Piella,Qw_Piella,Qe_Piella,Yang,PSNR,EN,AG,SD,ALI,CC,VIF
01,2.8069852316715664,0.40406386347544676,0.805811230901893,0.5069417250112875,0.9446017062741062,0.2997705238260041,0.5837930532548989,0.6468367440270909,0.36196891055021146,0.7664723090260457,5.225004612474628,6.945841042735471,0.01463762399848259,0.17628399441705214,0.6314905325917982,0.30994030071938633,0.7457889624694511
02,3.641027597365124,0.49493104449547654,0.8134459737444583,0.6352385570927231,0.9533881890874684,0.4747189328022374,0.7016673928636871,0.7255665293269482,0.2679120262496131,0.9076030763024288,5.720316709944827,7.391273327081708,0.02304821134481838,0.19167397874742995,0.6927556987421704,0.4797179080973242,0.8348724341237652
03,3.226456851206665,0.4534114954659773,0.8078868233672706,0.5474828110645987,0.9266587997068748,0.407504419607719,0.7361387413551692,0.6487473660200709,0.172789261749891,0.8427050528534413,4.587139473382814,7.179378003754796,0.01933078916279507,0.1666892547911437,0.6786563560247593,0.41577766512632613,0.8302205990674388
04,2.436219986725325,0.358192074462121,0.8052650302131623,0.5940580272982503,0.9448718176171552,0.40457257914751055,0.7696821698908592,0.6979527676014673,0.23390648425351776,0.8335044678286126,5.750932533470406,6.692931411862321,0.021725732928133477,0.114834647156585,0.5655996285232843,0.44199612079517514,0.9345864519073801
05,2.4543916792736127,0.34482280728114045,0.805094590677899,0.6068379191343023,0.9784272645270974,0.4351241897282159,0.6867637646337212,0.8139159809596054,0.3845891615836474,0.7747323702591051,7.432670710885207,7.350640206065146,0.025635056002165594,0.21962302591090477,0.3794940476190477,0.4654342681514458,0.8966159296136283
06,1.8200733160752662,0.2688107423445829,0.8035215022254816,0.4171180381507506,0.9737860003820411,0.3908675476456075,0.5646371704380251,0.6269330847153445,0.18830829395662857,0.7707954352659047,8.87396100105827,6.682573106835029,0.021828286828882815,0.12309751333486582,0.38042360120249485,0.40605083845373446,0.62583369977364
07,3.0115465497232243,0.4010078349908776,0.8085901187808271,0.45168553061446853,0.9224032918846506,0.5009533215080596,0.612360746230751,0.523236548803007,0.22848017097538678,0.720774101773553,7.206465354913188,7.644672346900942,0.01997077341040338,0.20513099575307014,0.6119654786353019,0.5730638779561055,0.7509561497904771
08,3.354435477775157,0.4998053662666101,0.8084701948590567,0.7535479113648317,0.9619094446635856,0.7697077572055985,0.8118300447222717,0.8919843488556549,0.548173964923833,0.8984953039240225,14.134286738603478,6.996251695942196,0.019692805154906574,0.16206930084002905,0.1962444230621936,0.8422255091624204,1.124296988590923
09,2.445856710583639,0.3420496095650303,0.8068019216133645,0.527856144738406,0.9632286597836565,0.4786053979097255,0.606252659354457,0.7742733514699698,0.23366012611399634,0.6889685472948721,7.832160183879153,7.314588811918141,0.01883339197480036,0.17029781792513077,0.5884885202056586,0.4977290244301575,0.736248463752542
10,2.1431287840222097,0.30702087103451775,0.8048565710647776,0.5959681538302446,0.9605584962263776,0.41750015442074995,0.578737318890595,0.8027766234764041,0.3199191931964266,0.6850053669434798,7.545115614942665,7.058389927529892,0.023045192323707536,0.16089089206163143,0.6160075316584968,0.46239929106614086,0.755867977916425
11,2.765490215997154,0.39404489016989863,0.8069581709864152,0.40861647975253373,0.9633976842122403,0.41234154306134746,0.38912050128815745,0.48969954280785966,0.22003502305231804,0.6012527225477441,7.6243167725139775,7.320870606855445,0.018275027022622917,0.27584378315812874,0.44865536214485796,0.47050115286717753,0.8623702315830992
12,3.264344672392486,0.48969477114498816,0.8069933589464079,0.5497319674239085,0.9780532240084937,0.47359051436792776,0.48169185642688456,0.7346411454785676,0.4100721085816619,0.6572552072279961,7.2389732826453415,7.1748724449711405,0.008230029150413943,0.2668083422059835,0.35826674141679626,0.48883797221581116,0.888184898172772
13,1.6397002396672296,0.2505088347628849,0.8034851019133709,0.5252845566685375,0.9837149563212846,0.3138649610055396,0.6131877671820576,0.6902278356907079,0.5137776705399542,0.8518050499087908,7.726225667968178,6.722927510977722,0.019898341150651734,0.10310627931530775,0.3806733759195624,0.32306800758780585,0.8637191347114246
14,3.6323732231207124,0.50719366262338,0.8084733245415673,0.5831004582188374,0.9767068118334951,0.7724222765488431,0.7218945582931201,0.8204681673597307,0.34948942963290064,0.8601901622454384,10.027786619875478,7.324947525614196,0.018058715381895483,0.16862700265265365,0.34614787581699347,0.8047129191310809,1.1041265040672508
15,3.3887063951363814,0.4741220497165258,0.8076978799615124,0.5666826467150666,0.97271280801819,0.5490026420051486,0.5536244104959074,0.757626759245179,0.4535078120953916,0.7122170596026892,8.62906173738158,7.392128011472547,0.01648510639460476,0.22592103154396376,0.2948593664006273,0.5769371063403637,0.9870220313879112
16,2.6272735120553214,0.38805024928114695,0.8055859469998676,0.5255167659565776,0.9569090828002843,0.2912649566359061,0.6101105576705952,0.7970203257747959,0.3617231073937114,0.7820215262795633,7.054485464661072,6.783222166503548,0.01778920010196849,0.12921005271219863,0.5229688460544869,0.35642203817144325,0.7697941624010951
17,3.379116434037348,0.46722777710848784,0.8077622181360488,0.55029540233444,0.9735259812934045,0.5310341770852226,0.5723153028292923,0.6952048897551932,0.3863592723777646,0.7358050210138893,8.51604090103097,7.457582744272406,0.016339409127190386,0.23836325486246054,0.3234173729706937,0.5458488141789699,0.9238289643289578
18,2.3003066779261996,0.3422664458271688,0.8045702085850026,0.5378905499574929,0.968291159856063,0.42873475411092643,0.5938834372939904,0.7684198112929235,0.3756344310797367,0.7318191502464896,7.855044091538561,6.752391743321578,0.017143768956495255,0.15507835825811886,0.44823173799985944,0.4751016776303979,0.7613771213155249
19,3.562869126787138,0.5061039991861974,0.8092180950791026,0.5559175034965879,0.9659523626460054,0.20720871721825931,0.6061181662441204,0.6587442364253039,0.3701346055868819,0.8078810831926856,6.148965875404893,7.154747630509191,0.013027040341776066,0.16385470343082448,0.7325271347248579,0.25918102053229863,0.8759997745428494
20,3.145049625039251,0.4411511984708847,0.8084420931562246,0.5189923641388035,0.9609705200266222,0.3504450083520549,0.5772560455994519,0.6483677731861225,0.24128763029933578,0.7726573226569473,5.9860667663177445,7.12389385093615,0.01329603158260744,0.17292616818561754,0.7198358001265022,0.4092891515985888,0.8602181338907957
21,1.918239252771734,0.2632115223049714,0.8041208647125666,0.5639532813972232,0.953225771935721,0.5642121654599115,0.6881899645217039,0.6681712074831712,0.20406011919916145,0.8171790154872897,5.142408718306388,7.311307561233553,0.02182706551299531,0.16110358429194174,0.5439428569098357,0.5771064557883596,0.6651469278665624
