Code,MI,NMI,NCIE,QG,QM,SSIM,Qs_Piella,Qw_Piella,Qe_Piella,Yang,PSNR,EN,AG,SD,ALI,CC,VIF
01,2.938645399700201,0.41250065390810775,0.8061753997970036,0.5257951575323214,0.9418612408950514,0.3223051779694175,0.5823214477099814,0.6435227576353861,0.4239434212325767,0.7734031729075594,5.219029568103714,7.295241684226413,0.015158566219212834,0.22559228626578437,0.523876093225195,0.309181033159867,0.8275563326235016
02,3.4598186801903275,0.4597065549288218,0.8119504864772904,0.6442265836314285,0.951389910075237,0.47385142499761784,0.6968704158367234,0.7211288443812853,0.4631513153143909,0.8985227352928926,5.7150475725991345,7.741734500325451,0.023268873676657576,0.2418160144392757,0.6074028419599898,0.4818588143352313,0.926723127091352
03,3.338490987207434,0.45374631356311146,0.8079910830306205,0.5724718768529269,0.9262442757933255,0.41081809384781187,0.7070752321941148,0.6578772705560275,0.26661493551436505,0.8132456513948827,4.579321633777912,7.69337836530284,0.01996155361816351,0.23892358559868696,0.5309880231027596,0.41610869551156654,1.0365752641103663
04,2.5069217975191584,0.3615858672838319,0.8052151978560071,0.6075849666506352,0.9406011133132377,0.4084116781355785,0.754990221458228,0.6864813358698991,0.3140805307555116,0.8180207722109729,5.741837940229748,7.043056545293303,0.0219587088299095,0.14692960763196442,0.4190571792591458,0.4434403866235421,1.1110009700463581
05,2.5170774218034797,0.3509170901139067,0.8052237064494128,0.60899198477417,0.9772620128527448,0.4272494469551706,0.6053468322532032,0.7479487044959985,0.3549780323308738,0.6898513124345134,7.427391280677179,7.473932234171164,0.02577394831775491,0.2468631451299946,0.2972116846738695,0.46547663185629845,0.9410336339502192
06,1.9298139953358326,0.28199766768426754,0.8037095249048242,0.43280635889574,0.9752947892402509,0.4007530212387279,0.5547648000671749,0.624886447204392,0.2309534875025221,0.7500284732293682,8.867350866462969,6.83393401689784,0.02205870298614186,0.1370893971109094,0.3035519396957868,0.4089651024148716,0.6722399073809979
07,3.049366574972714,0.40444741759816555,0.8087452891887326,0.46264634023600826,0.9236595436191278,0.5031779070019446,0.6171986451579016,0.536494774201048,0.2430142364472538,0.7253372203796906,7.205637204819327,7.706064950364646,0.02003062036921396,0.21401363491356148,0.5930212133071003,0.5753347435266749,0.7760254554144901
08,3.359359271365694,0.5004384166646115,0.8084814520949704,0.7547516879516949,0.9619455236230787,0.7720223230131033,0.8130113035379363,0.8927441407751084,0.548295046550452,0.8984185456856626,14.134123739601645,6.999522791628035,0.019692270953468725,0.16254108507605775,0.19438769770603553,0.8425967804181046,1.1298998220426457
09,2.4930506662246543,0.3455264592774582,0.8070530971803593,0.5260652570964328,0.963143811221635,0.4804847703051304,0.6224849641881195,0.7969562194002524,0.2641847085160395,0.708613710945081,7.828338577604518,7.439899693907891,0.018920331189982386,0.18510892302120427,0.5429567850752062,0.48993140400243446,0.7696090627274482
10,2.2006277884286014,0.31345031380608246,0.8050243832251232,0.5975800142676759,0.9579245665236195,0.4238616298720348,0.5893156675572325,0.8165762900031538,0.3565114844217619,0.6988160470257088,7.542938207781145,7.137832117235136,0.02303788625560834,0.16759598816852328,0.5867774714052288,0.4606457393090546,0.7829135878491922
