Code,MI,NMI,NCIE,QG,QM,SSIM,Qs_Piella,Qw_Piella,Qe_Piella,Yang,PSNR,EN,AG,SD,ALI,CC,VIF
01,2.8154017535468103,0.395797247199721,0.8058478312347239,0.5072522005848725,0.9356828900046177,0.31587771910018825,0.5771511708326299,0.5898754306741043,0.3575898876152333,0.7454705642941126,5.21705750506613,7.273259029462606,0.014931817967889047,0.2063860033438986,0.49302531722324355,0.31096851536768255,0.7720855061171895
02,3.5261621340071443,0.4707531436539863,0.8126313962264763,0.6451749266400458,0.9518022866683172,0.4694784286805147,0.6973642076609848,0.7281584592235175,0.33773300590346483,0.8971506205404405,5.713189528500404,7.661281128907822,0.02296808835269679,0.22193586822538539,0.5822554444955066,0.4732844675540656,0.8883765126390719
03,3.254306295806183,0.4434522846111505,0.8076884388741895,0.5909210145274765,0.9301081174618231,0.4127969228672127,0.715951369769804,0.6914495757177926,0.2834224223394258,0.832849302795223,4.579712048504607,7.65608675565783,0.019423031467023857,0.2306679392954914,0.5389608899838871,0.4147326595923917,1.006886969725625
04,2.2836482326930323,0.33457822094267753,0.8046037745494903,0.6106872881425626,0.9427880079668994,0.4113982290503926,0.7704959987341453,0.7088889236937322,0.22963153642129094,0.84433736359043,5.745865499700399,6.862781038421803,0.021586620049999936,0.1293095590598474,0.48526375520549664,0.44525585545800866,1.0142804889458383
05,3.098243216210248,0.41990251986580635,0.807736224448128,0.7254113359956815,0.9791794862418327,0.43260702706900184,0.7277461983552628,0.8508186522835907,0.5341255541201511,0.8256202896058874,7.4299126557585,7.641512648309108,0.02578036148154022,0.2474573425438034,0.3277218887555022,0.440598547309953,0.8936773918842066
06,1.575022314458412,0.23059174493865786,0.8030850499544773,0.4144999323135946,0.9741032632471955,0.4186958927686418,0.5594118153786707,0.6204204223438088,0.1858030631984519,0.7482511518210535,8.871839044922613,6.864935732385498,0.021855364761969722,0.12637439016582525,0.35654248665141114,0.4360851530736172,0.6223844413081869
07,2.93206498977562,0.387910586599009,0.8082244367262252,0.46998877805503625,0.9242329497099467,0.5003369296334392,0.6150885210836358,0.5482233138369913,0.25087676596661423,0.7229859743139551,7.2049088863255015,7.743911593001748,0.020090459436335032,0.2179547657142988,0.5830430124320235,0.5660861211904322,0.7618949543306911
08,2.948224278328608,0.438623058902678,0.8071647292419466,0.729684360631409,0.9559229674573709,0.7530652912292819,0.7745163738212684,0.8706293649781195,0.4913451545013352,0.8492562549844065,14.134456979524382,7.035445010733744,0.019413779614876083,0.16109387648244236,0.2010125253714767,0.8292568960596509,1.0349071577961084
09,2.223189840356399,0.3104068408627763,0.8057877472675554,0.5483058010567519,0.9638478573712731,0.48663402495016406,0.6178002426179078,0.7939221393813533,0.28435669232952887,0.7058813042231568,7.8304856648037475,7.351332487142573,0.018965287704791733,0.17091491410683202,0.566561180184344,0.5201601724623188,0.7592520681582138
10,2.15053725187539,0.30556197343328256,0.8049138589491854,0.59939323748606,0.9563894654071323,0.4172927027602729,0.5826023379630924,0.8135617037869385,0.34548081991138585,0.6887717243753515,7.543610858965393,7.170972164604863,0.023058203057448434,0.16515299328908362,0.5897166947508169,0.4719696156642024,0.7635770041613044
11,2.612438560739065,0.37035827034514107,0.8055864109401222,0.4523848818257847,0.9643292806781726,0.4240651885073351,0.4455707088409795,0.5614997155130773,0.23408787894045285,0.6038946612311576,7.623594526088318,7.353028745082752,0.018392146373807077,0.2905843968541143,0.41881352541016414,0.525393551354193,0.7264922417570767
12,3.002978597756247,0.448473700484907,0.806240896781096,0.4931430085990105,0.9713683215915877,0.47946894860341316,0.5066364768104133,0.6727749540537454,0.26413367889825584,0.7313562932963479,7.242136723496001,7.243170761054632,0.008433914714654092,0.21979625433712446,0.4124188297987774,0.5047476693078204,0.9136879544424784
13,1.6886850267168452,0.25505622082114926,0.8038111778876779,0.5368757307600047,0.9829422240971927,0.28828499814586267,0.634943915121327,0.702672625042804,0.5126589209077618,0.8819814102196877,7.728107496396023,6.851657459909277,0.01975634046426421,0.11394538867718826,0.4038063918682794,0.29774759905351145,0.8621287812341188
14,3.4787784527483296,0.4862088640321959,0.8079318091444456,0.5762324016408165,0.9758135887741897,0.7808452529157408,0.7233611329398429,0.8214228534176644,0.32010401902262964,0.8512288386603516,10.026399333042042,7.313022308205319,0.01792089275796011,0.16736506875967375,0.33143102787990203,0.8062518011661568,1.0933056458445307
15,3.1223277494639596,0.4342731956283218,0.8066049341337549,0.5545492786967529,0.9690486323503706,0.5357326947295922,0.5583971062140135,0.7528400188040673,0.4350541155909428,0.7061951816261401,8.630838272564924,7.455724213105739,0.01609520295054672,0.2419358391140695,0.3111463288189508,0.563300044791917,0.9919968491984946
16,2.5898084001416493,0.37978683309158123,0.805453440245341,0.5008077463396211,0.9400739517003871,0.2830531976408572,0.6050318698254353,0.7426321913333865,0.33813599325575905,0.7691611433648285,7.05424612169709,6.8747832838421115,0.017575275769190102,0.14120855398083018,0.5167808238880441,0.34053282003631286,0.76950944070894
17,3.1865239201526823,0.43970103504146507,0.8069320169902494,0.5420539258652043,0.9731068401231054,0.514682523812117,0.5468646630276173,0.6956266471624882,0.38795558939254216,0.6830567650234889,8.515546048235606,7.482113039804382,0.015987687876776523,0.252622471736962,0.3131180406212665,0.5296728791233118,0.9003873949445704
18,2.249067103011786,0.3309982530892266,0.8044665032119671,0.5541292974431711,0.9700675149435121,0.433144995432507,0.597483008408205,0.7778821445053143,0.39090827904162034,0.7369440084822737,7.85264834419373,6.903670305779906,0.016932531850077773,0.1763899716684266,0.4100396373603204,0.46371673351710146,0.7595151352449063
19,3.5467442224803367,0.5001926024973143,0.8092688322478016,0.5869472174674565,0.9689035566776361,0.21695805676892005,0.6104824655574455,0.6721291876156933,0.3914161826472487,0.8508018977725441,6.148124463814887,7.255948049015948,0.012386610748796184,0.1782992978156375,0.7165420760418864,0.2592935727439559,0.9136952749605004
20,3.093057227737141,0.4308179765701213,0.8081182589549243,0.524749765427235,0.9624072984191423,0.3506211798319212,0.5730367404668284,0.657163184085281,0.2411854920767712,0.7672215085313273,5.985188206950728,7.230558499416129,0.01332680358164137,0.1816103663181182,0.7040448239510858,0.4028521991648284,0.8617455821816993
21,2.1318971685213413,0.2872427584925572,0.804827868705396,0.6030358318313046,0.9562401452914061,0.5458654232472455,0.6876811826106541,0.6743334856236667,0.3818319523173091,0.8216225107151602,5.138223080979296,7.544613776038472,0.022054317487904807,0.1900809617242507,0.46906704594453535,0.5732145109849843,0.7564396822496753
22,3.253736979138198,0.4474298750704935,0.8074296981138889,0.6215992542506712,0.9826763823398075,0.2792488223454683,0.6384213913517374,0.7748946232763667,0.46754519357902047,0.8480450372443576,6.782681174011072,7.351042479116828,0.014239451367917755,0.1751413254071175,0.6744067748963386,0.3367114639349582,1.044670982872654
23,3.1005187469934015,0.41911499196575697,0.8068212529441173,0.5173444356271133,0.977956572722565,0.265573289020562,0.5023632060927795,0.6621414298680164,0.3957331360123283,0.7187100626123394,7.638882184786315,7.485599181096093,0.012271787292579496,0.17997371794119713,0.5920064375571016,0.31294847836128703,0.9615799147167139
24,3.0824202468288533,0.41676936628463146,0.8071037884104767,0.511694467251361,0.9790573623483327,0.37204434995109376,0.5600184215005656,0.6812375759453502,0.2857314135418159,0.7452865422863046,6.6383948538593245,7.598610100322993,0.014338698952567648,0.19963795441413787,0.597839890364748,0.38647752857925455,1.0962772080111465
25,2.996121229107402,0.39812296306495765,0.807210395361076,0.6529107940196961,0.9820373285361705,0.34573865135018844,0.6206754913718141,0.8445112108913194,0.5853774327273409,0.7905768877313838,6.976011077001019,7.671835758707976,0.014932339865942055,0.21764897066419564,0.5662515707358211,0.3707870560044205,1.0310990626623502
26,3.4550515858462365,0.48046284415876334,0.8086062641997235,0.5974196931075721,0.973765390681942,0.2062514014122962,0.649159078734698,0.7159871575146318,0.3438711718423618,0.8396240555936801,5.886457442263313,7.2521749592055205,0.013762595289142738,0.16892921752861909,0.7184717408110197,0.25924950859416446,0.919036821377422
27,3.071477073882706,0.42267504867616146,0.8068647660527954,0.5490060933766054,0.9832396440534885,0.2967827352010626,0.6189876468741511,0.689796110700835,0.36318944114146695,0.8310264297891898,6.8226827634105325,7.312896310781076,0.01492672891869629,0.16718306647749565,0.6494233045189401,0.32881577618390556,1.0154643317180754
28,3.9615204868215663,0.5624087440556602,0.8107994812037558,0.5844080655084369,0.9817033189559683,0.20815246256856296,0.6328630035904879,0.6507380186416931,0.325315006495015,0.7947245407212404,7.727678408590976,7.192013154811162,0.012423812207615922,0.15525507123984678,0.4199340501792116,0.22747145841716135,1.1622325880694098
29,2.7689399492688445,0.3965186797952522,0.8065915303379795,0.38042232198665443,0.9758116884131225,0.13348221833966295,0.4891749814600898,0.46704194349148026,0.16786215857125794,0.6960804696093581,6.256638924679265,7.109654262814518,0.015087319266097824,0.1353630566993804,0.5691178860074496,0.1396287342973646,1.0659490763458468
30,2.1570856108687586,0.3018938499143666,0.8044657079254962,0.3403958773320171,0.9315953918774635,0.30296386159630617,0.5090121862578806,0.37639834860944293,0.04190739897276809,0.7170046145828977,4.795586955729329,7.123451095830763,0.020027605739030264,0.1350199096951389,0.5753667782940722,0.3234632710846035,0.6648652974612892
31,3.2537275559583243,0.4598729033251553,0.8076739111107942,0.4529273029974567,0.9819676675010733,0.23506822046722087,0.46932163654770626,0.5464217575123879,0.2662635508051526,0.5962849668199752,6.757452050948183,7.372659514268106,0.016963945422429304,0.20989533951056327,0.3178910394265232,0.24938562900221417,1.126732534566948
32,3.532254993647488,0.5027470615981757,0.8085930573491565,0.651636102948358,0.949769972518698,0.6480222948108354,0.6474902284602526,0.8086915328260411,0.471971289500015,0.7985364706177571,7.609864307869777,7.61842821581115,0.013372949620622198,0.25963715931395387,0.43136587251388014,0.7145183656388838,1.0097202498037967
33,3.4531670137940047,0.4671148619845621,0.8078719070506125,0.6205573742794807,0.9822560510577429,0.27303539337924493,0.6266112441278326,0.8057311078676591,0.54073596579864,0.8274873237622261,9.067813371151601,7.5842648827367505,0.00935385459650924,0.1918844232562969,0.5048519261337808,0.3371392531089821,1.1736657455249528
34,1.9112235837011013,0.27709490120112984,0.8037772690890126,0.40169781834237867,0.9794904918034112,0.4100813611221865,0.502713468826665,0.5541417636051497,0.3673806398619222,0.6677790933621153,3.1971551596529486,7.540539597655427,0.01929495748464522,0.18000019081353558,0.521446784475107,0.6005377804028852,1.238306006500404
35,2.0676229774735813,0.2897620164553505,0.8040980924461477,0.4467228318012255,0.9646513312313523,0.54470788022109,0.49170200513706663,0.6221746527103756,0.21395334348243986,0.6870712238139605,8.386225032290735,7.308646989774561,0.019851474519946566,0.17301950514923897,0.3185071814734124,0.5755836227312439,0.6763941160010883
36,1.74172405683818,0.2645848748832571,0.8033443252534445,0.411054427718497,0.9806551812158966,0.45802061639702796,0.5239354713085678,0.6318182693554657,0.34667080372717585,0.6732983629337187,5.860418412638823,7.1500043014855095,0.018956049509859716,0.14730922157492896,0.386942265795207,0.6632816349076867,1.0312902955197434
37,2.3253045905498464,0.3957915520368549,0.8053682805336333,0.3886536470552724,0.962317156586237,0.2896155262302604,0.537756835036339,0.5367125232147341,0.2330478189974811,0.7053344096547535,8.473688039121507,7.173172903403253,0.01529431172259812,0.15173710339004556,0.45777862395056695,0.43489787111727696,1.6481979860504907
38,2.868512122756801,0.3949619634390953,0.8062059582345982,0.5278507526596141,0.9324606071749346,0.4343794146387151,0.5485610236380938,0.5496688252895078,0.2301088998405851,0.7052553341558279,5.125800353926019,7.467207842869113,0.016033542993952567,0.22857430662841938,0.4099041663829884,0.47030726754113117,0.8328047496832234
39,2.552833303265345,0.3460723549176491,0.8051408337200583,0.5170360665776399,0.9317062810538727,0.3294531816042681,0.5953831027835491,0.6115495859134084,0.2996297280746411,0.7787909275339625,4.469756900875506,7.562233333164829,0.017613288152706165,0.20391522454697975,0.54801314387879,0.3317450653075423,0.72642121029566
40,3.1092130838876173,0.4326940087706672,0.8100812632670124,0.5991710005783449,0.9433340697141283,0.5029955942342186,0.6227465549121644,0.6893585215543747,0.33036453967353774,0.8073632584929994,6.3657194664253005,7.4760721169979085,0.01828612931299097,0.2585211807969123,0.519600272472994,0.5264249984108479,0.8396741604448659
41,3.114537759192519,0.4424403690997738,0.8070940411508862,0.6244003111163002,0.9600660751287997,0.3948174762830872,0.570296273761363,0.7252846288997735,0.42872907738009824,0.7564456058639051,7.466519113124553,7.381095719782184,0.020098448406932836,0.2887820364191216,0.4514118471181245,0.4150031478170766,0.7156535793134216
42,2.3852765711295376,0.36138066179808803,0.8060227625648773,0.6123995144866432,0.9411514216901488,0.5220784983945363,0.7104542207325112,0.7822934511917969,0.3793084953031502,0.8233739368060082,13.216891058964844,6.709335048836386,0.01125668012680514,0.12965678007093517,0.2836841042562391,0.6105361753763896,0.8284471622624079
Average,2.8016994347018462,0.39477621960951254,0.8066211957865408,0.542274669389314,0.9625244769711494,0.402938544697917,0.5998872613939638,0.6827028102846894,0.3400603216601521,0.7636223410346497,7.184247817639315,7.314541566651296,0.017031445458089902,0.1901945472559848,0.4820363668542675,0.4473817969475167,0.9255883227865557
